TV Ad Budget ($),Radio Ad Budget ($),Newspaper Ad Budget ($),Sales ($)
0.0,25.95159253884657,2.4103007395270986,7.829042879614968
139.39116706727512,4.010183535140381,45.574884779804826,10.026833053761763
35.04826723806622,29.198090749685207,19.599903180819275,10.027242673269651
204.53672526086092,13.593428492290721,36.29238815849336,14.824556287049461
178.51651245302963,15.415728998721853,36.9617957473295,13.976614312816583
66.34983871704593,31.969634694228297,25.44892139531865,11.976198905253339
102.92484824456217,41.6485524676553,13.484664742941387,15.487220613417255
56.10453198379989,23.579815040676543,15.514968248169627,9.935899641074192
141.661233970704,27.849184805358135,10.600603657414062,14.66137474687456
229.04551449868296,48.536460459821996,12.438059521886359,22.558751445064907
62.413743076148194,26.83841651442268,29.090949492434774,10.824897654708106
190.31702865697497,61.890692733096714,14.965734585771704,23.301407212612453
101.51763712447212,31.66001379597434,45.4081533312864,13.506560333363309
78.97100849127821,0.0,62.94417011061198,6.487665435763744
137.8534901835917,34.4487192930046,17.921240390045668,15.723729941404036
58.16256100781278,28.922985806251283,35.76789984419591,11.016420408905097
99.50936170313832,42.412713024304594,41.43645255594305,15.445979500083864
44.19960833327292,33.258595063260486,40.833558493272605,11.189547731214976
315.72247585524286,21.208370426494245,32.20820098063288,21.35281519016135
150.07002532428382,5.087077711091865,46.72859879289357,10.717377122711873
86.96810088123544,20.16067158569317,41.05671709020676,10.677249369023492
165.41358182281883,10.636485115926178,3.5994193780460684,12.51054564138223
137.39866107705075,14.645079118458126,49.4830203758367,11.936589104307686
128.07132378326406,32.00251125564666,49.87797071832783,14.781714036262914
199.7713130022755,48.05675351852995,13.930681345781434,21.127040250077044
212.0777459487662,29.12361289054839,31.38023373364759,18.102670678588964
101.49672910771582,5.508952380951278,45.435963042401966,8.575314582004182
97.60606469325703,29.86493097427989,25.995433687118105,13.009262174698378
123.42814659392621,41.03015933642308,53.9219820703544,16.26700769016523
0.0,14.210669580680188,82.03588277092814,5.532915488315819
16.956928483768905,21.2742727000764,13.436308210867885,7.711816105314184
264.3944463699491,23.482072824286803,0.4767532268257071,19.46538842663776
288.26994680533323,11.610764522971253,37.17074999737108,18.28187451789497
125.6617010089979,32.88889589392365,46.26863621043696,14.842293274607675
196.5423577551955,21.468305917409378,25.52604877967011,15.95451766889741
173.7646443212324,29.492718137899356,62.204012966008975,16.386893128339544
411.3774605145512,10.087572990829822,1.4010118355797374,23.6657897648426
243.16274901854644,16.769140092567223,45.64481196295678,17.18127645677175
136.06023287217639,33.98905817209059,17.359186903775814,15.555585364015759
65.00530520423965,17.72861733634405,67.99967949742197,9.185661446839473
9.122277993391862,48.903902753403806,73.94823639158385,12.49950002027835
164.51071507523497,17.33067781228806,13.857276861310769,13.720640071314813
82.10658437740456,26.59985124803806,18.585403507942473,11.692056272028251
24.93599391644662,37.10999812026422,49.274638667920115,11.025302768782991
91.53147880143041,2.205794621126593,22.12282836326319,7.52070126154741
54.18702211177266,0.0,29.56500630283825,5.388065736348512
291.89075663424035,0.6128718291609658,31.10692478468211,16.38043787681663
222.73500803775624,42.00934525244746,0.0,21.052300613979078
146.35801496834912,15.07066741562057,30.25263297455385,12.446798320649572
274.10197383312743,61.24509662892768,15.532680326858015,27.01349307639584
153.68489696806313,14.886723574622321,19.814465024133128,12.75826106882938
73.09760264486637,26.003997981779673,61.99431403390437,11.122390748103863
277.8091544668355,46.15941219444586,3.1890127685021845,24.35185301129149
193.3102102429801,53.04807830016769,48.26448742610434,21.73674363364335
57.99052354972679,53.87075021830992,24.478572112300277,15.723662221283616
130.70111815194267,41.204382840542685,24.46120936460796,16.66326436181245
71.86696355225799,38.468060905188146,47.767209845534595,13.430681501776874
28.32328512159657,32.06113454652739,37.9598482100647,10.240197631243657
226.55876603534352,34.82017836800341,42.981164111977236,19.827327129970158
310.9740074745405,15.080650849040405,51.63972662341911,19.960084069995865
26.96954901496379,11.116357309674692,23.338560342026376,6.244694655906704
195.37579388485568,23.213900074746494,17.220328295740337,16.238844310200147
91.18207911407575,20.73730138465409,6.920918129374314,11.014228268481068
105.2207221872755,16.535009638350765,12.577697031464151,10.858574788621386
96.18297203688036,33.60313154506908,94.7812093058001,13.577533097057929
72.86523228600974,37.44723413664644,57.661404654318034,13.27364527022749
151.20828731195923,24.57656017063431,1.1294636537079619,14.491130522287625
75.70191233974637,45.20060716547658,1.7526895851941582,14.923213378353648
170.2623642334822,6.313559583950742,41.04837825311926,11.878594191336271
142.72934547933957,20.388774962914013,42.47267252036576,13.27067824786673
126.52779791734551,12.621475792791722,42.50793293377108,11.064814541477817
69.12431488825727,0.0,25.001414441609306,6.076400339132528
97.52423788572239,22.036455634738697,27.82177923881937,11.527719990852312
211.89603681225253,21.456437975359393,37.69476383738193,16.642310926855867
190.0483626005027,45.73389953563748,32.42463121674329,20.22495782714723
63.115241002187375,32.62954070668233,0.0,11.97898385822055
155.5705992240254,8.058093658438061,25.549280976870232,11.551208018730714
211.55226765394056,50.79135852731665,12.011542088765914,22.183737685034473
3.716984489250194,41.39245427513703,34.36986305898807,10.877057457756184
193.69227436070085,31.906293525284593,95.5688239224865,17.719289701248364
90.15344321159058,19.90143380294002,38.55724385747375,10.776744513946792
196.030812934369,9.01938873623753,23.72575584323029,13.585980226154058
81.51346800468133,17.737917021596118,50.62956539994342,9.960926306862731
0.0,39.42844299756515,41.066276478877114,10.329728418721587
7.311086925437337,51.24409326023188,39.703078623903096,12.893336771968022
151.17079637385604,46.17624217661454,43.770368975276746,18.517363534216813
169.3407770390952,16.006145918858778,75.34268253632666,13.62818144373989
69.40308676478595,6.641253617646239,5.924809556366533,7.361025736960241
201.86836786479086,25.35571122343724,40.869053417838785,16.91523496080547
4.393963931999934,0.0,10.378696618169737,3.1292097454198666
141.36926935129173,28.062009384400092,42.652299295692245,14.654883499844749
43.0716290044121,21.072572567314698,10.5462747968791,8.871917975932877
91.07960876216352,16.344844987633014,21.46432641591243,10.16634018540208
151.11187672821205,0.0,24.127348644540415,9.82943887567367
73.17236760840622,30.88932277510051,51.805942338499655,12.057413070836597
114.02677742948447,15.355092285554756,50.55667109207815,10.999728024808736
233.43700064428927,5.894467988222225,3.423993586414781,14.72978272013669
97.51388910581045,0.0,31.750389174567026,7.368637123499254
218.79020807574534,22.85549145521281,15.100329388763663,17.245025375203774
50.05238073365334,49.57628126791604,3.145498726982847,14.572872541071144
192.5284330913643,47.92839855054417,25.827667943313042,20.759030613770904
270.80727302211943,16.477579103322572,23.83567031501045,18.41407713106564
0.0,14.323072456221249,83.40453823871148,5.552686833817858
78.62566641860863,30.22380192664634,39.983267874843655,12.193776643128876
196.58658677770475,8.441161900106039,0.5513907905600277,13.526445146355226
129.61019344401316,27.744646747533046,18.254001103706734,14.082214241389734
178.90694551972328,34.63784770680372,52.79831952195781,17.601998425693104
95.18781304899605,41.48004344691182,76.03740329328734,15.036470901250777
154.47660007615602,21.77703153828674,0.0,14.114080327441407
133.67694984379682,20.240094696927933,0.0,12.872432980257623
247.30153708605167,10.228760074426344,71.30104115650241,16.11101051054009
168.88560720422055,10.987465172047369,39.03925944227389,12.698843340399593
176.02711873034644,19.901511109507894,11.643781815619448,14.734659932240433
111.68111761785428,28.718205577606312,42.19748415590648,13.420400308487906
105.17944000986012,36.82781661196649,0.0,14.695538039622495
109.90554712298587,11.339355384933496,30.627513878317497,10.074710797130296
180.90788744666804,45.425662342790396,37.6934930261894,19.743068851786767
110.89919889874824,19.238679632165287,50.68332892136297,11.588636883758829
171.9208990421033,22.946763858197745,8.47274448530779,15.124151725444351
325.2244506150545,12.170290785487662,32.420148198933056,20.08350049477886
221.83224614817874,0.0,10.399527954416474,13.080174027107553
119.05199862504112,36.38925330284296,36.1159059831489,15.210258416936465
250.1718039382209,34.203780732755874,11.054591926089863,20.824883577631624
112.00750049031345,19.087183443468184,21.666126560046564,11.640901479698346
0.0,24.25859839521236,8.866514091699678,7.5031643886395685
60.494019636673286,30.924051111754544,44.73484932489813,11.49107651465132
0.0,0.06517983379246317,49.24988137807203,2.900081315354494
116.8635782732408,15.409255855298404,25.44428756597936,11.16581859155926
148.62379587947734,35.05629613371606,31.3867707938598,16.31720524097372
290.9717451752115,4.641804282519416,0.0,17.130227564855637
175.1106000049607,27.622398601028635,24.027455908900713,16.135486851407812
128.23179142292244,3.123088814893709,29.460612681104593,9.365602646465181
218.25048276783093,30.1889969432343,87.63125902576206,18.52766061670748
0.0,22.734837713573473,6.336891760724548,7.218514227119373
167.27100795108544,0.0,62.441760923184646,10.529204850790054
213.22454252290908,40.556662935599576,52.26420925686675,20.28895955632968
20.09960704284471,12.357659036858477,36.665873846877,6.150489837843892
245.23862991161928,11.234336683121823,68.85432872414523,16.208722117270213
176.10385056077286,26.241812597905163,38.65794399984421,15.905481678814636
111.3882733012354,40.31759953958837,39.02935056827633,15.597119248612414
201.3695038684775,8.182287296639137,29.397105439236142,13.666600789632435
341.9911012125126,24.17974896070758,57.2016427600104,23.08925303960946
162.65648843949938,29.630556752000516,54.43358770427287,15.912580791143347
168.35328887445408,33.55440668996845,16.927611588344547,16.951968527740355
107.60442077704312,25.883594101947395,1.8226155565485023,12.74131101873926
74.0797606730757,17.814807710788358,26.133361660598293,9.660636170293525
218.3303474143218,10.976925917965096,13.130263449787527,14.986557783078434
73.54407690504948,24.54296179328373,29.170522375523724,10.901428762464118
153.1867646424025,7.346156678723627,57.50369594641481,11.274738700240865
106.03358468785203,0.0,20.594600645035854,7.77011202418203
188.1649471497042,29.74552010631449,29.621365815391723,17.127382910841398
175.6888052366354,36.684548093297145,31.817655141406195,17.862353128425312
236.1196995604742,0.0,49.03165449124231,13.693953704483745
103.25543156824612,8.272720907853193,0.0,9.22399379924141
123.87259352985237,32.456465163755944,17.34090431768656,14.708901552841859
63.01148864876825,53.811242619641234,35.15546742351776,15.931148735700768
108.89804145630458,23.572720209921822,56.69006456831076,12.307919419911887
179.43534569160406,12.455479251881473,19.841043106220972,13.478331117105757
212.03317958116537,20.548571439916063,0.0,16.5165351789844
67.87070033664033,43.67652783590727,44.050460610989205,14.233602392605539
221.7018521655944,13.673493097897559,16.7166834387085,15.64551647293945
263.42975308727625,11.398548782144326,4.644700907438821,17.138808371766338
182.53763788219874,16.096799045131796,16.956618485155918,14.30979707200935
308.1733712061901,9.110112071000398,26.53529220052043,18.73233384333966
80.60941924223837,25.085262773155055,17.383495246902577,11.339240621093902
40.183620971439794,47.38529104552954,0.0,13.711428258819161
0.0,28.060696316728986,50.090864569060514,8.1772039973069
275.48424185616625,19.517355708993126,58.31902014050542,19.16542985093114
203.22256369698118,18.931533774955266,44.743250417342445,15.762039517462817
142.2703205281674,0.05560435733987035,5.77677515039727,9.454329873660289
171.07899260482202,36.375362342912766,26.16579227998465,17.59895966135948
50.41449736340442,22.108365989143085,30.411974748249143,9.38262936886542
357.0206684256773,20.584449162788566,43.594915970503564,23.11337080711531
158.1366858941929,70.67145873877288,45.10953409482412,23.45284921678104
156.4345065476293,27.69952742133077,14.564707206825183,15.305140689578714
209.3526392376713,12.102301738885302,32.33975013357463,14.767933565145452
188.33918025117615,16.933950128326305,40.51293654900164,14.708691193400226
166.26389192759316,40.31475429363398,62.259802362292255,18.0838446328155
79.1769193012999,24.945704170560486,45.89718080910232,11.217789033087598
187.52005574855525,1.9101613136363262,47.738566414452265,11.831272550832002
308.6222758708134,36.91161658085094,32.379628345845475,23.988232463664417
262.552510585404,13.34419225981681,61.271854931614115,17.406723599136818
283.82432113724997,51.07649461364313,39.47806856693488,25.516502970088695
103.15246850779144,39.299267532755536,11.800692895693803,15.056473954615317
62.08073390314766,16.62269717483247,61.11746247552563,8.850460583653035
136.24316003644034,42.28300547423115,45.753370754591735,17.0981562178317
151.8267197882611,24.27143781635187,20.90511224906828,14.44139104486055
240.9834772005729,35.9249680249997,20.111304468273687,20.719482255230716
1.7372417258404766,30.460735639797733,37.01300634759886,8.722755890058078
278.36087458251467,10.698304248370038,40.64152603430154,17.652762283827684
133.4768525357774,13.709338444227267,34.85075344755517,11.595874596862313
110.39295174237338,38.55563171755823,37.33387356265611,15.221143932657315
60.14905179106117,18.293654527325685,67.57672710254971,9.070382012485958
4.966044226333935,17.271108291992327,53.890732024639114,6.366369701749344
217.7151818429471,9.083477324550092,34.705780260488574,14.579048604878887
153.33715808112188,29.5530944940695,51.054446229824734,15.474986816381504
36.293892076640105,53.88591389709579,8.06705339836219,14.750609219441603
35.85450105682932,7.414542532787527,39.22030234218348,5.936930936648728
118.21396107621497,23.62358165157093,69.95819697156918,12.730082491807622
290.33506844686383,44.23096910091589,25.805261118853274,24.538063414232887
124.75548277472274,22.08157946165028,12.093702058737424,12.79877322500344
17.991309687909308,29.980277735600485,16.352403342317974,9.397472042614648
125.94441690321572,7.490846017606646,6.823295226592133,10.107861161228556
123.62802619423817,29.622993741040712,13.462967954371056,14.167537932171859
0.0,20.48550480906312,22.484844603205723,6.777694067853052
142.38105569929334,37.898945145084554,0.0,16.599996672487684
127.21579227019187,40.892894126026306,30.89414577321783,16.438360559153374
206.81476576863432,61.710757242594866,50.204352459153355,23.985937240405285
305.7832135113273,31.869703114879115,10.784322338754393,22.930156730049482
243.76288027090456,28.101035742594085,63.641908519057345,19.32647186691579
123.95726681869937,26.149986632361546,41.678347223359665,13.498566163981105
52.04256314232421,18.020607443184787,52.99862381784915,8.663038542926133
367.97634067149886,28.2894050330919,16.227270677175476,25.09576246533397
152.12665342807867,18.878231633294682,49.16438091723644,13.409017353983119
148.23838871959342,25.765107968306058,6.773185602561124,14.573435780317062
144.97125907014004,42.82611918216156,49.94236277316085,17.59564176207894
164.04891586134545,8.320054605601824,34.2964238265054,11.979527575648914
134.64854708016435,40.18755948108872,42.603048548498776,16.6333932900812
97.79118649641975,42.8189560678516,4.951170824283576,15.481790054740339
100.09234322782693,21.511059110052134,11.060613281061393,11.563584998702881
144.23049299878963,0.0,43.56080691940702,9.494352711302682
100.3871812797069,14.239782944529278,9.900288393031282,10.20742816810931
85.84166971794912,42.52023053532427,40.64199420564485,14.841576945370614
156.1799859193096,22.924482242819764,0.7796240790924998,14.407555222807686
125.15162572063218,8.427550447798035,49.026064582679986,10.20439117632862
276.16666945774296,15.769703067609063,3.711342053017315,18.54677097836414
0.0,35.744525123179,42.58233093186212,9.633626423591302
240.7529872042924,31.381248957291714,44.179378888727285,19.827336069806343
254.02419258519916,19.716620717566133,15.379270755454211,18.26543543126011
0.0,17.817827956627006,43.22973592248533,6.2532342253202895
117.62131831563843,17.447641517937317,36.226073303468226,11.573607151721971
115.15272811378321,9.569152008596152,18.818767522052504,9.993361194509887
26.201658345699414,47.247174609374795,8.589069940588082,13.036598502131895
80.26364229389395,18.478569500046078,0.0,10.095891522466227
51.694858917747894,41.33492029584394,38.168895806311596,13.057959518546983
297.48234073732044,45.85068911953503,0.0,25.197294417961942
227.3744538800356,38.085731403292385,32.630465168784745,20.491050342113418
256.2108916130539,16.85581558051687,24.81646119135946,17.816370276682186
209.00110392823538,29.258103609905007,45.34479300149051,17.972736651840208
50.10862242215046,22.904772449012384,23.975865590628004,9.525455052449818
102.01021310685779,9.846910921591189,23.379081575056013,9.439533253290342
189.05737922616612,28.079700360239798,46.493134571517444,16.83666338080481
42.117650288370086,5.759021209540595,37.85110177432574,5.912866813647152
208.2564357161787,40.89724924295761,37.43944071732398,20.141187246239532
126.4095464740571,16.365915647063513,40.774000910247345,11.767141057586727
114.86254581289217,26.25057902468782,0.0,13.144555162327842
208.08142512058208,27.469920970768577,47.035813716322664,17.591767351839557
185.18438733036606,19.42008726065459,43.89272564024958,15.029518181845773
116.0520254980824,31.974530915344427,8.412043629809311,14.269400588442517
246.57587490495007,16.21319603306063,25.238263909762512,17.253836461539446
54.22863360085752,36.19998471105923,29.697941486567057,12.214615882079876
199.92318115335914,3.2804965323759347,27.624845528514108,12.678114354971747
197.96275556028687,25.14033350129002,37.825009625058016,16.699049007059394
120.46662684869831,52.050908855158184,61.72719442235797,18.201119028723884
175.04240156166995,8.412271710636945,54.11338739771611,12.479466281587529
39.62909935622639,13.20164975250944,1.9756757292251557,7.2393585525793895
226.37413406834938,30.89389177802112,44.101826453899,19.077491956843147
131.16786828269224,25.93021644797356,59.49633488584118,13.768637468689372
102.16451426911583,28.469738175335635,38.97815610920005,12.941372797189436
237.10438597151906,30.526867972739982,54.314049022375585,19.488768016756758
86.57161034522744,32.68758852375418,74.3784750614823,12.986232890423972
26.120131021601154,39.73950179634865,52.848982053440245,11.571526399715749
13.399291081598705,29.34849939625139,35.98359737626581,9.04784353094049
199.07102157201447,19.682093639588487,53.31458561980223,15.704656027360711
37.11221578623936,33.24957339866648,33.709457181132365,10.87088607506346
297.6990143841115,51.471184544639485,31.07457531658984,26.234602852481622
0.0,21.29481207713758,22.900682603131326,6.929841351763436
292.69046594110364,8.7953493769706,64.60298675588591,17.92492698898851
165.15924349578697,39.700615439528846,12.729752401071089,17.96889426265473
138.73926963872918,21.476723830375853,63.92685566095462,13.270926294329398
100.25888794860052,0.0,41.440351221722,7.484207754109235
181.31002628339687,35.845507932401176,0.07904138198476574,17.99435065188124
143.81140136437583,15.31608457651755,38.56089455361115,12.367902189864422
241.76564050532926,21.919869633537918,0.0,18.135761583338656
156.84942754192704,28.192848618199577,44.176701930019476,15.386413016867378
159.94654294709497,26.092312393801052,49.833120822340504,15.126268780150067
115.8248512056051,33.79709574874947,17.653304240413078,14.593024472779879
142.15347696395162,16.79841695732724,33.24469842568972,12.577007532814768
173.46858580460557,30.881983872706048,73.11285380842827,16.62394456130356
0.21729867857155227,19.410560005603,19.53953428754674,6.588035041813763
31.295070174222005,34.232978227090214,7.492453158459192,10.817267756775331
210.8548711726122,32.40024360836087,62.82258545254858,18.631828271538375
161.7120217030866,9.375720094740947,73.29644228511194,12.03114282774952
131.24675116277186,39.387369247582605,30.634486635917863,16.339268727462176
148.62513124560945,15.306653004989755,52.58226994033997,12.571875617447754
176.88386187085965,35.261079934395205,59.76949532835733,17.61967815579102
100.70184485346084,28.71704465489739,14.383717420964917,12.946575503761943
80.2217421803002,50.5551622801254,19.98470822080061,16.120640562394783
163.8566448123098,19.946243202360034,57.360749321798345,14.138684814868748
63.045052346566024,18.077760186002493,67.25128708348964,9.162551529080583
182.0927285653227,22.975680817108437,42.81276883099885,15.559486075622766
0.8684848958765201,18.762747618187245,11.392856786788666,6.504156389041187
235.39987129177564,35.1405847701551,73.82945053467577,20.260338519347115
187.61699593692,0.0,18.99018614026317,11.505412483923472
169.0237373134266,7.6201781906502575,23.255161335203113,12.086706036270725
231.41068396018767,7.41053378555827,38.00964589603044,14.88699059228857
290.0305365313303,37.373035476696096,64.40147052498618,23.191156978165743
234.13046727283523,48.66115031692627,49.15241899853814,22.776879394284826
0.0,21.71326238377422,39.5891984313661,6.9914175760920205
37.18539671475979,20.75753609100594,40.643785236278795,8.511916852243747
93.39917817657042,24.304051098119256,31.5016894693,11.762630025594346
149.28252719050505,40.51418544475463,42.70950886169575,17.3645805480539
191.4857198738999,9.495764977750564,0.0,13.492402181166629
84.73431916143986,26.80301880018082,24.09429861104118,11.84490136447195
163.07721793318586,37.74257311843178,35.80965892057125,17.48051610659524
82.18967521748961,30.70364952038755,5.486500693050942,12.483138073114807
94.54110603115586,26.07868208495113,38.96758905969811,12.14171534008521
26.27468577620492,38.12634031289369,26.10089880575344,11.30222113176513
67.77901471461472,0.0,68.78583962485413,5.9694071171582515
30.994650446191955,33.32828551430979,64.8122001669717,10.573488583270127
63.259647125486,13.553063145834944,20.409397125703187,8.36792930844954
237.50211179723374,0.0,27.26896267163847,13.779797951720644
65.53258344111121,30.853727445508795,28.94352400668302,11.724789868927889
373.04365186567503,43.65844629324799,20.717479520593734,28.220533213907103
189.39593164060227,21.223328131774828,34.80137518118754,15.571655258811317
162.91146424323128,37.41114657115022,14.039662333046522,17.433032815169703
73.34884829758217,47.20118763524316,5.930757306176119,15.188360990349969
207.16706988044433,42.786283975348525,44.11579163721644,20.440545887424136
97.62155403438214,47.61224042326243,44.264286121399735,16.336917782278
157.51755945930097,34.28222524433325,13.037112035916568,16.597327223390426
366.8366029346714,24.383948842235974,50.05360644229093,24.27221246215177
138.79535066865353,0.0,16.799108106452984,9.273380425887666
245.71248374535085,19.610757193321376,36.06758972872356,17.843630584063778
86.67182502616978,10.744478710886536,48.419961207839066,8.880816093024947
144.03858986857193,55.49557225908322,29.821964697907514,19.962405462693376
299.0732362384405,20.6526569060217,40.457629905285785,20.477541237466333
93.21472205902637,25.093198255916004,19.306874595999204,11.915618419368574
302.64888680688273,31.451798141520477,26.275228772079455,22.691856040335466
207.80600191892796,23.911357200905957,26.070665508822966,16.93001781432872
98.75234450308909,48.430099341141656,14.294553264448833,16.573952352111156
201.3373834762494,14.019643742665346,26.70410252745419,14.768441692581481
230.54041954736863,26.153299752167147,0.0,18.420171977926294
200.42751943915923,12.240680895222857,19.857348767572383,14.398517651175668
12.232055831014407,3.6658776676591494,24.349804643714812,4.164550293556748
84.61469307337686,14.181181047451016,24.97475830389649,9.45891796309803
125.7919765710175,22.714121741725744,25.294518692908614,12.951765447458738
140.65207478831567,16.890231793687505,29.208860909851502,12.529793400556416
200.32982893718557,12.983757842237102,40.995575036642165,14.512208426696157
162.29888372751927,2.3846729757506964,49.59977577434656,10.764563255244521
32.39752986552358,22.030147421705543,16.403009490414814,8.557876895288459
179.68409614668616,0.9237037432684865,4.349944777893484,11.331701168489671
199.46387286611161,34.54840585610856,7.859709848856081,18.57253993860258
195.10288140349974,24.48796728034907,19.94339230787496,16.463729319110914
239.83210381636428,1.6240110230055933,22.889639054280956,14.197147553816414
218.6382497248789,18.673231837501433,13.784547627131449,16.450954693092044
186.4650550331764,12.096877375563652,2.3263666068105486,13.750607409977574
141.01847642722566,28.002723050090655,20.620317441886364,14.650510360321514
4.441967504087728,43.165411982215886,34.505221569476895,11.244351361389375
183.92704411059898,0.0,43.51292112418153,11.31110097991609
164.87336777339843,24.97177024738459,18.414094679702096,15.173084362749607
170.35869366669954,20.886538941375658,21.559477024402458,14.650666317928648
37.42822605680081,33.23125800737459,10.37178889991409,10.906107840495231
54.22921631001206,26.429289656447562,29.86929822893002,10.3723954641812
237.46013394576283,12.099654825342643,12.07639446741246,16.074787162966615
143.64652247331819,18.527067100252115,43.03593333659181,12.961080333793673
205.55222192100393,11.445556004742395,0.0,14.503744795455702
149.47375255635905,39.23927265896873,22.721761721375657,17.153709728643697
149.59719063208706,23.580409981061884,37.11170257195343,14.192263719315344
227.59813960871466,51.49061531888427,34.55766222802105,23.026510778032517
102.73787395456306,22.36338047282323,89.20455907320911,11.764271135325302
155.29487589826374,12.746419912573728,38.17216210437042,12.409383715147921
107.35420812097492,0.790171265657218,8.687075634201957,7.991874863813476
109.73915821208992,0.0,28.474920359012017,7.931520505851945
120.49876344974149,0.0,0.0,8.45347255655065
166.1136253233626,27.22997841343652,28.798648620385844,15.644810431085016
105.93990270026728,30.816943343036836,12.411187997345614,13.584233784750433
254.85448315888243,0.0,50.48993773069569,14.549831474833603
70.2366732662043,36.55246305444786,18.585770724086125,13.025199689695656
130.99877770161527,16.092084745216603,28.010999393032435,11.938781778346065
109.28972580792436,25.443407837344505,16.71242675110347,12.720002006530857
271.2716812257511,47.20033201759115,68.42378428656654,24.181231876529665
163.91756023144865,36.57920218434127,23.55777559959973,17.312354975752918
235.63072493178765,19.277176712589164,70.46456501489791,17.283665910176566
19.5008486732208,10.03263908997409,48.28510253218896,5.672696954503373
169.96989663389837,0.0,41.052748473504934,10.674909486084555
223.42107256047424,12.586867900799447,38.58449940602344,15.49664681105792
154.10692906018562,20.129389632806298,39.13036204508644,13.745935029773658
238.51850390975756,8.607533937765906,0.0,15.477382654352356
102.6310951621101,21.3152528565379,24.480304300630355,11.62893188852184
268.0409481795035,24.40500524111809,48.96037500307854,19.755968332997128
344.4126427691059,19.925606145975397,29.489086781045767,22.42679199758595
115.89127248785245,13.61353571849691,0.0,10.809172485565654
108.79422124877073,25.767983731359344,29.41270334062218,12.745341266250366
271.8217143548822,29.825408491349076,67.66706790736353,20.93149440929669
282.655460276011,7.075052971335648,57.70958189932591,17.14850286170161
102.15275166916405,44.2118438025705,29.203638189548972,15.918834920538957
110.9676817086432,21.80028081294069,51.275253052134715,12.074095572055391
122.85009760098606,23.54385675490489,22.57198256874743,12.976385967781559
31.61572811196423,33.778724397900504,0.0,10.754075439529249
68.17233869539534,26.726515397673534,10.420405766416085,11.08671158132507
60.832761317834965,37.415037722525746,64.5915619021259,12.709723521989858
81.12382640353913,27.526877690618235,24.58680855846122,11.815626596704101
144.0646554817393,14.17125916635967,25.253432595020616,12.177464720005283
167.15082699562345,28.631173855247297,24.023937610422784,15.961398727684749
280.15953571644116,6.283315250126954,72.02346880906848,16.87016087509557
61.32957626046846,24.875765235885066,65.9651427166862,10.367005747109694
231.5507478088657,22.770640669975826,78.87597342827607,17.746843244962847
128.6706511991091,20.17412873373067,27.09021466651419,12.602779024346347
142.795830982488,21.355628095686598,36.992293651005134,13.461687625772372
204.97861215037784,0.0,0.0,12.319662880460905
50.65205824483908,15.117186004559162,62.719594869791194,8.041935046511462
179.8739967180095,24.642450530222387,5.121371929955313,15.811287283528047
161.333127219062,25.637357347576234,35.27507281024332,15.119056508713468
189.32152719373082,8.006303287580005,6.656264305531568,13.105644604908779
171.86885308892332,42.05572278609875,17.729292656073817,18.714778606491613
357.8404184359368,10.404067315362402,12.319578971828712,21.26402675830508
92.28982068462176,37.6573460606832,17.31531518062313,14.24407586312045
101.45416194277732,29.60647317184408,18.812651062678896,13.144094014133174
93.54324598693205,13.669586446320201,18.613461797732914,9.777678883676458
99.35243614409113,49.6217020509472,48.70286329654633,16.79036983008011
92.32011494814583,5.542301733264935,6.49161215130006,8.20204193555966
249.12460624404,36.91050661906676,35.35708811812176,21.262044352860812
268.9988073932518,38.11945474103267,57.07947057487142,22.376966311386326
98.04151282057451,13.307429726156688,19.377290961554394,9.914470590459306
75.58124792867879,43.93766659449162,14.918716685595081,14.665929345633852
187.5155225805222,19.551607112583266,25.53349159425672,15.180044777574855
99.63181225776353,27.55017922429364,56.24678800653524,12.63418403755192
201.38237785280594,27.128948664625682,34.78139649639709,17.233618186700348
164.4643009859025,21.269943744695404,18.984885293737747,14.455865961781255
16.90944655809642,35.301915710062175,41.09216611883848,10.325582125652161
279.9023772535405,35.04477561748098,6.54759721543234,22.34872148009306
301.2262061386101,0.0,45.39307043265849,16.677304900516894
94.43199495605043,42.629290686809505,39.45290362628642,15.256504919646446
113.7566786535975,0.0,23.850356016180843,8.120178857797523
171.58525480954953,38.59401646143791,12.290757855047826,18.05480672184748
175.75703228467162,39.991976164288204,11.243312388836852,18.510370722728158
203.58131560988244,7.0666295929889635,42.201583986146304,13.544204046642868
319.627075512547,17.164718659894657,57.319500381646534,20.743105274738703
131.85083091545806,6.847813781790418,16.674316220006652,10.246714860372279
78.50529971785562,20.073108475357575,40.53703021406814,10.273983171067167
28.62210104434419,18.69067376297658,0.0,7.772522716689003
84.28905962116127,34.83947114479303,17.821832108539184,13.346144356323064
144.19840904249546,42.717903915502745,29.877579277355487,17.56068780179529
301.11289489523267,43.98545120906646,10.742349778460785,25.000646993833293
102.60337721328197,14.917598584448607,10.158182750597831,10.436372619728811
166.2556436844352,20.15772276503454,16.01068223594718,14.331244800135842
145.63252479959476,0.0,36.91755464199358,9.565408527600955
249.07109693365896,11.299400901944692,26.4742323360749,16.44034922517091
363.99035364275784,37.58896807991272,0.0,26.68342764114881
101.4651669174935,47.25024988951647,0.0,16.490497170571167
105.02205044020369,4.9378578423796675,17.33731339134585,8.658133353398988
236.68813469066978,14.46779620065681,40.521782620538254,16.456410732018725
205.585773091502,22.871958765278528,0.0,16.659500158636256
